seed,event_rate,resource_scale,method,completed,total_tasks,urgent_satisfaction,mean_response,p1_response,weighted_response,started_tasks,unmet,lateness,travel,reassignments,withdrawals,violations,solve_seconds,solver_calls,fallback_calls,region_gini,unserved_regions,region_waits,lex_complete_calls,lex_proven_p1_calls
13,high,0.5,rolling_forecast,20,36,0.7727272727272727,24.045454545454547,24.5,2469,22,35,78,342,11,24,0,2.64314330003981,29,0,0.12705882352941175,0,"[{""node"":""N3"",""tasks"":4,""started"":3,""wait"":28.333333333333332,""unstarted"":1},{""node"":""N4"",""tasks"":9,""started"":6,""wait"":24.833333333333332,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":15.333333333333334,""unstarted"":1},{""node"":""N6"",""tasks"":6,""started"":3,""wait"":16.666666666666668,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":3,""wait"":27.0,""unstarted"":2},{""node"":""N8"",""tasks"":8,""started"":4,""wait"":29.5,""unstarted"":4}]",,
14,low,0.5,greedy,10,12,1.0,28.2,20.4,1050,10,5,26,243,0,1,0,0.005085099997813813,14,14,0.30669975186104226,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":22.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":17.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":32.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":53.0,""unstarted"":0}]",,
14,low,0.5,static,4,12,0.4,16.5,17.0,266,4,20,0,129,0,0,0,0.015556300000753254,1,0,0.16666666666666666,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":16.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":18.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
14,low,0.5,rolling,10,12,1.0,24.1,24.6,969,10,5,6,236,0,0,0,0.10366159997647628,14,0,0.14821428571428572,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":26.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":22.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":27.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":27.5,""unstarted"":0}]",,
14,low,0.5,lexicographic,10,12,1.0,30.2,20.4,1110,10,5,43,236,1,0,0,0.30948670001816936,14,0,0.3131639722863742,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":22.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":17.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":42.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":53.0,""unstarted"":0}]",14,14
14,low,0.5,rolling_forecast,10,12,1.0,24.1,24.6,969,10,5,6,236,0,0,0,0.1146145999955479,14,0,0.14821428571428572,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":9.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":26.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":22.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":27.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":27.5,""unstarted"":0}]",,
14,medium,0.5,greedy,14,24,0.9166666666666666,25.866666666666667,26.363636363636363,1744,15,24,41,282,9,13,0,0.020860499993432313,21,21,0.17635817635817636,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":26.6,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":3,""wait"":29.666666666666668,""unstarted"":1},{""node"":""N5"",""tasks"":4,""started"":2,""wait"":13.0,""unstarted"":2},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":18.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":34.333333333333336,""unstarted"":2}]",,
14,medium,0.5,static,4,24,0.16666666666666666,16.5,17.0,266,4,44,0,129,0,0,0,0.0108015999867348,1,0,0.16666666666666666,2,"[{""node"":""N3"",""tasks"":5,""started"":1,""wait"":9.0,""unstarted"":4},{""node"":""N4"",""tasks"":4,""started"":1,""wait"":16.0,""unstarted"":3},{""node"":""N5"",""tasks"":4,""started"":1,""wait"":18.0,""unstarted"":3},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":1,""wait"":23.0,""unstarted"":3},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
14,medium,0.5,rolling,15,24,0.9166666666666666,26.0,29.333333333333332,2030,17,20,91,282,3,4,0,0.7672735999949509,21,0,0.22561127227517616,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":40.4,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":17.75,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":13.0,""unstarted"":1},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":18.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":31.0,""unstarted"":2}]",,
14,medium,0.5,lexicographic,14,24,0.9166666666666666,21.866666666666667,21.454545454545453,1456,15,24,20,304,9,12,0,1.4067910999729065,21,0,0.17299657000311822,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":23.4,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":2,""wait"":21.0,""unstarted"":2},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":11.666666666666666,""unstarted"":1},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":18.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":32.333333333333336,""unstarted"":2}]",21,21
14,medium,0.5,rolling_forecast,15,24,0.9166666666666666,26.0,29.333333333333332,2030,17,20,91,282,3,4,0,0.8527298999542836,21,0,0.22561127227517616,1,"[{""node"":""N3"",""tasks"":5,""started"":5,""wait"":40.4,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":17.75,""unstarted"":0},{""node"":""N5"",""tasks"":4,""started"":3,""wait"":13.0,""unstarted"":1},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":4,""started"":2,""wait"":18.5,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":31.0,""unstarted"":2}]",,
14,high,0.5,greedy,15,36,0.5714285714285714,34.470588235294116,37.642857142857146,2812,17,46,148,336,18,9,0,0.05473009998968337,30,30,0.1600078339208774,0,"[{""node"":""N3"",""tasks"":8,""started"":4,""wait"":25.75,""unstarted"":4},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":35.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":31.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":32.5,""unstarted"":3},{""node"":""N8"",""tasks"":9,""started"":2,""wait"":61.5,""unstarted"":7}]",,
14,high,0.5,static,4,36,0.09523809523809523,16.5,17.0,266,4,69,0,129,0,0,0,0.010373799988883547,1,0,0.16666666666666666,2,"[{""node"":""N3"",""tasks"":8,""started"":1,""wait"":9.0,""unstarted"":7},{""node"":""N4"",""tasks"":5,""started"":1,""wait"":16.0,""unstarted"":4},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":18.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":0,""wait"":null,""unstarted"":9}]",,
14,high,0.5,rolling,16,36,0.6190476190476191,25.944444444444443,27.2,2217,18,44,50,314,9,18,0,3.097695999982534,30,0,0.13807982740021574,0,"[{""node"":""N3"",""tasks"":8,""started"":3,""wait"":21.0,""unstarted"":5},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":21.75,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":4,""wait"":41.75,""unstarted"":5}]",,
14,high,0.5,lexicographic,15,36,0.5714285714285714,33.294117647058826,36.214285714285715,2712,17,47,145,315,10,45,0,2.615505799971288,30,7,0.24366175208674623,0,"[{""node"":""N3"",""tasks"":8,""started"":4,""wait"":32.75,""unstarted"":4},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":27.4,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":18.0,""unstarted"":3},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":32.5,""unstarted"":3},{""node"":""N8"",""tasks"":9,""started"":2,""wait"":76.0,""unstarted"":7}]",20,20
14,high,0.5,rolling_forecast,16,36,0.6190476190476191,25.944444444444443,27.2,2217,18,44,50,314,9,18,0,2.773512599989772,30,0,0.13807982740021574,0,"[{""node"":""N3"",""tasks"":8,""started"":3,""wait"":21.0,""unstarted"":5},{""node"":""N4"",""tasks"":5,""started"":5,""wait"":20.0,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":21.75,""unstarted"":2},{""node"":""N6"",""tasks"":3,""started"":1,""wait"":27.0,""unstarted"":2},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":23.0,""unstarted"":4},{""node"":""N8"",""tasks"":9,""started"":4,""wait"":41.75,""unstarted"":5}]",,
15,low,0.5,greedy,9,12,1.0,30.5,21.6,1131,10,7,44,235,0,2,0,0.005624400029773824,14,14,0.3391003460207612,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":22.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":35.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":60.0,""unstarted"":0}]",,
15,low,0.5,static,4,12,0.4,15.25,16.5,249,4,20,0,125,0,0,0,0.013115299996570684,1,0,0.22540983606557377,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":13.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":20.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
15,low,0.5,rolling,10,12,1.0,26.5,26.4,1059,10,5,6,229,0,0,0,0.12577899995085318,14,0,0.1967479674796748,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":28.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":34.0,""unstarted"":0}]",,
15,low,0.5,lexicographic,8,12,1.0,31.9,23.0,1187,10,9,57,235,0,0,0,0.3335750999976881,14,0,0.32266666666666666,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":20.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":45.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":54.0,""unstarted"":0}]",14,14
15,low,0.5,rolling_forecast,10,12,1.0,26.5,26.4,1059,10,5,6,229,0,0,0,0.1209612999955425,14,0,0.1967479674796748,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":25.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":28.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":29.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":34.0,""unstarted"":0}]",,
15,medium,0.5,greedy,14,24,0.8888888888888888,32.5,37.666666666666664,2238,16,23,128,288,4,6,0,0.0172615999908885,19,19,0.20832717053690283,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":8,""started"":7,""wait"":38.142857142857146,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":3,""wait"":35.333333333333336,""unstarted"":2},{""node"":""N6"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":30.0,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":29.5,""unstarted"":3}]",,
15,medium,0.5,static,3,24,0.1111111111111111,16.0,20.0,184,3,45,0,125,0,0,0,0.015376999988802709,1,0,0.2222222222222222,3,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":8,""started"":0,""wait"":null,""unstarted"":8},{""node"":""N5"",""tasks"":5,""started"":1,""wait"":20.0,""unstarted"":4},{""node"":""N6"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":22.0,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
15,medium,0.5,rolling,14,24,0.8888888888888888,31.8125,34.666666666666664,2151,16,23,138,282,2,8,0,0.7597314000013284,19,0,0.20659697013697303,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":8,""started"":7,""wait"":35.142857142857146,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":3,""wait"":33.333333333333336,""unstarted"":2},{""node"":""N6"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":38.0,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":29.5,""unstarted"":3}]",,
15,medium,0.5,lexicographic,14,24,0.8888888888888888,31.58823529411765,35.44444444444444,2249,17,23,150,328,8,6,0,1.0910977999592433,19,0,0.19182022033733068,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":8,""started"":7,""wait"":39.142857142857146,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":3,""wait"":26.333333333333332,""unstarted"":2},{""node"":""N6"",""tasks"":2,""started"":1,""wait"":33.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":30.0,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":28.333333333333332,""unstarted"":2}]",19,19
15,medium,0.5,rolling_forecast,14,24,0.8888888888888888,31.8125,34.666666666666664,2151,16,23,138,282,2,8,0,0.7155307000211906,19,0,0.20659697013697303,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":6.0,""unstarted"":0},{""node"":""N4"",""tasks"":8,""started"":7,""wait"":35.142857142857146,""unstarted"":1},{""node"":""N5"",""tasks"":5,""started"":3,""wait"":33.333333333333336,""unstarted"":2},{""node"":""N6"",""tasks"":2,""started"":1,""wait"":22.0,""unstarted"":1},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":38.0,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":29.5,""unstarted"":3}]",,
15,high,0.5,greedy,16,36,0.5454545454545454,42.27777777777778,49.0,3557,18,46,270,308,12,14,0,0.059798200032673776,30,30,0.16865434307294772,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":41.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":8,""wait"":55.125,""unstarted"":4},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":33.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":26.5,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":22.0,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":31.5,""unstarted"":4}]",,
15,high,0.5,static,3,36,0.045454545454545456,16.0,20.0,184,3,72,0,125,0,0,0,0.01272620000236202,1,0,0.2222222222222222,3,"[{""node"":""N3"",""tasks"":2,""started"":1,""wait"":6.0,""unstarted"":1},{""node"":""N4"",""tasks"":12,""started"":0,""wait"":null,""unstarted"":12},{""node"":""N5"",""tasks"":8,""started"":1,""wait"":20.0,""unstarted"":7},{""node"":""N6"",""tasks"":3,""started"":0,""wait"":null,""unstarted"":3},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":22.0,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":0,""wait"":null,""unstarted"":6}]",,
15,high,0.5,rolling,17,36,0.5,28.842105263157894,31.583333333333332,2402,19,45,117,304,28,34,0,4.963992200049688,30,1,0.25307359307359306,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":6,""wait"":36.333333333333336,""unstarted"":6},{""node"":""N5"",""tasks"":8,""started"":4,""wait"":22.25,""unstarted"":4},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":2,""wait"":20.0,""unstarted"":3},{""node"":""N8"",""tasks"":6,""started"":3,""wait"":37.333333333333336,""unstarted"":3}]",,
15,high,0.5,lexicographic,15,36,0.5,38.05882352941177,43.583333333333336,2987,17,49,255,282,32,24,0,2.41983810000238,30,10,0.31101426307448493,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":7,""wait"":57.285714285714285,""unstarted"":5},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":22.0,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":31.5,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":22.0,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":2,""wait"":43.0,""unstarted"":4}]",12,13
15,high,0.5,rolling_forecast,16,36,0.5,34.94444444444444,36.72727272727273,2695,18,47,226,308,35,38,0,4.14388590004819,30,2,0.2935779816513761,0,"[{""node"":""N3"",""tasks"":2,""started"":2,""wait"":4.5,""unstarted"":0},{""node"":""N4"",""tasks"":12,""started"":6,""wait"":39.5,""unstarted"":6},{""node"":""N5"",""tasks"":8,""started"":3,""wait"":21.666666666666668,""unstarted"":5},{""node"":""N6"",""tasks"":3,""started"":2,""wait"":40.0,""unstarted"":1},{""node"":""N7"",""tasks"":5,""started"":1,""wait"":22.0,""unstarted"":4},{""node"":""N8"",""tasks"":6,""started"":4,""wait"":54.0,""unstarted"":2}]",,
16,low,0.5,greedy,10,12,1.0,25.5,16.4,929,10,5,23,229,0,1,0,0.004351300027337857,14,14,0.3395918367346939,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":18.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":14.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":31.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":51.5,""unstarted"":0}]",,
16,low,0.5,static,4,12,0.4,15.5,15.5,248,4,20,0,123,0,0,0,0.011981600007857196,1,0,0.18548387096774194,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":1,""wait"":15.0,""unstarted"":2},{""node"":""N5"",""tasks"":3,""started"":1,""wait"":16.0,""unstarted"":2},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":1,""wait"":23.0,""unstarted"":1},{""node"":""N8"",""tasks"":2,""started"":0,""wait"":null,""unstarted"":2}]",,
16,low,0.5,rolling,10,12,1.0,20.6,19.4,812,10,5,0,213,0,0,0,0.08740819997910876,14,0,0.17035775127768313,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":18.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":25.5,""unstarted"":0}]",,
16,low,0.5,lexicographic,9,12,1.0,31.8,15.8,1112,10,7,83,189,1,0,0,0.3673692000011215,14,0,0.42597402597402595,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":18.0,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":12.5,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":38.5,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":77.0,""unstarted"":0}]",14,14
16,low,0.5,rolling_forecast,10,12,1.0,20.6,19.4,812,10,5,0,213,0,0,0,0.09624329999496695,14,0,0.17035775127768313,1,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":3,""started"":3,""wait"":18.333333333333332,""unstarted"":0},{""node"":""N5"",""tasks"":3,""started"":2,""wait"":21.0,""unstarted"":1},{""node"":""N6"",""tasks"":1,""started"":0,""wait"":null,""unstarted"":1},{""node"":""N7"",""tasks"":2,""started"":2,""wait"":25.0,""unstarted"":0},{""node"":""N8"",""tasks"":2,""started"":2,""wait"":25.5,""unstarted"":0}]",,
16,medium,0.5,greedy,13,24,0.7,30.714285714285715,37.0,1882,14,25,93,327,7,8,0,0.018392199970548972,18,18,0.24760536398467434,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":28.25,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":4,""wait"":28.25,""unstarted"":2},{""node"":""N6"",""tasks"":5,""started"":2,""wait"":54.0,""unstarted"":3},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":23.0,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":32.5,""unstarted"":3}]",,
16,medium,0.5,static,4,24,0.2,15.5,15.5,248,4,46,0,123,0,0,0,0.010216499998932704,1,0,0.18548387096774194,2,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":1,""wait"":15.0,""unstarted"":3},{""node"":""N5"",""tasks"":6,""started"":1,""wait"":16.0,""unstarted"":5},{""node"":""N6"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5},{""node"":""N7"",""tasks"":3,""started"":1,""wait"":23.0,""unstarted"":2},{""node"":""N8"",""tasks"":5,""started"":0,""wait"":null,""unstarted"":5}]",,
16,medium,0.5,rolling,14,24,0.7,32.0625,35.625,2109,16,23,120,322,9,15,0,1.1139923999726307,18,0,0.3052126200274348,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":20.75,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":20.0,""unstarted"":3},{""node"":""N6"",""tasks"":5,""started"":3,""wait"":61.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":38.5,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":34.0,""unstarted"":2}]",,
16,medium,0.5,lexicographic,12,24,0.7,30.933333333333334,32.375,1910,15,27,111,314,12,12,0,1.4054125000111526,18,1,0.29773538079727,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":20.75,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":20.0,""unstarted"":3},{""node"":""N6"",""tasks"":5,""started"":3,""wait"":52.333333333333336,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":50.5,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":2,""wait"":27.5,""unstarted"":3}]",15,15
16,medium,0.5,rolling_forecast,14,24,0.7,32.0625,35.625,2109,16,23,120,322,9,15,0,1.075862000012421,18,0,0.3052126200274348,0,"[{""node"":""N3"",""tasks"":1,""started"":1,""wait"":8.0,""unstarted"":0},{""node"":""N4"",""tasks"":4,""started"":4,""wait"":20.75,""unstarted"":0},{""node"":""N5"",""tasks"":6,""started"":3,""wait"":20.0,""unstarted"":3},{""node"":""N6"",""tasks"":5,""started"":3,""wait"":61.0,""unstarted"":2},{""node"":""N7"",""tasks"":3,""started"":2,""wait"":38.5,""unstarted"":1},{""node"":""N8"",""tasks"":5,""started"":3,""wait"":34.0,""unstarted"":2}]",,
